ID_completo,Fecha,Fecha_dt,Satelite,Nubes_inicial_%,Nubes_±5d_%,Nubes_vecinos_%,Nubes_DEM_%,Nubes_DEM_inverso_%,Nubes_MODIS_%,Snowline_DEM_m,Snowline_DEM_inverso_m,MODIS_iters,Export_task_description,Temporada,Fuente_csv,Error,Tif_logico,Ruta_tif,Nieve_km2,Nieve_pct_Andorra,Tierra_km2,Tierra_pct_Andorra,Nubes_km2,Nubes_pct_Andorra,Snowline_final_p20_m,Nieve_Arbolado_Denso_km2,Nieve_Arbolado_Denso_pct,Pct_cob_nevada_Arbolado_Denso,Nieve_Cultivos_km2,Nieve_Cultivos_pct,Pct_cob_nevada_Cultivos,Nieve_Vias_Comunicacion_km2,Nieve_Vias_Comunicacion_pct,Pct_cob_nevada_Vias_Comunicacion,Nieve_Matorrales_km2,Nieve_Matorrales_pct,Pct_cob_nevada_Matorrales,Nieve_Zonas_Desnudas_km2,Nieve_Zonas_Desnudas_pct,Pct_cob_nevada_Zonas_Desnudas,Nieve_Prados_km2,Nieve_Prados_pct,Pct_cob_nevada_Prados,Nieve_Roquedos_km2,Nieve_Roquedos_pct,Pct_cob_nevada_Roquedos,Nieve_Zonas_Deportivas_km2,Nieve_Zonas_Deportivas_pct,Pct_cob_nevada_Zonas_Deportivas,Nieve_Canchales_km2,Nieve_Canchales_pct,Pct_cob_nevada_Canchales,Nieve_Zonas_Urbanas_km2,Nieve_Zonas_Urbanas_pct,Pct_cob_nevada_Zonas_Urbanas,Nieve_Arbolado_Claro_km2,Nieve_Arbolado_Claro_pct,Pct_cob_nevada_Arbolado_Claro,Nieve_Aguas_km2,Nieve_Aguas_pct,Pct_cob_nevada_Aguas
COPERNICUS/S2_SR_HARMONIZED/20190327T105031_20190327T105026_T31TCH,2019-03-27,2019-03-27,SENTINEL_2,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,2019_03_27-Sentinel2,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_03_27-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_03_27-Sentinel2.tif,200.01,42.88,267.70,57.39,0.00,0.00,2174,34.65,17.32,18.37,0.25,0.12,3.08,0.21,0.11,7.78,21.05,10.52,48.51,2.43,1.21,61.39,77.28,38.64,66.04,16.54,8.27,51.74,0.00,0.00,1.21,44.28,22.14,73.11,0.18,0.09,2.61,1.06,0.53,54.02,1.71,0.86,84.90
COPERNICUS/S2_SR_HARMONIZED/20190329T104029_20190329T104024_T31TCH,2019-03-29,2019-03-29,SENTINEL_2,78.12,0.00,0.00,0.00,0.00,0.00,,,0.00,2019_03_29-Sentinel2,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_03_29-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_03_29-Sentinel2.tif,202.13,43.33,265.58,56.94,0.00,0.00,2171,36.35,17.98,19.27,0.20,0.10,2.52,0.24,0.12,8.90,21.09,10.43,48.61,2.43,1.20,61.39,77.21,38.20,65.98,16.85,8.34,52.72,0.00,0.00,1.46,44.42,21.97,73.35,0.19,0.10,2.73,1.06,0.52,53.86,1.71,0.85,84.73
COPERNICUS/S2_SR_HARMONIZED/20190401T105029_20190401T105221_T31TCH,2019-04-01,2019-04-01,SENTINEL_2,93.24,71.95,36.17,27.59,21.27,0.50,2107.00,2123.00,4.00,2019_04_01-Sentinel2,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_04_01-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_04_01-Sentinel2.tif,256.63,55.02,208.84,44.77,2.25,0.48,2100,60.31,23.50,31.97,0.54,0.21,6.73,0.51,0.20,18.85,24.63,9.60,56.77,2.60,1.01,65.64,88.02,34.30,75.21,24.32,9.48,76.08,0.01,0.00,9.47,51.50,20.07,85.05,0.73,0.28,10.32,1.26,0.49,64.16,1.68,0.66,83.38
COPERNICUS/S2_SR_HARMONIZED/20190411T105029_20190411T105100_T31TCH,2019-04-11,2019-04-11,SENTINEL_2,90.81,0.08,0.08,0.08,0.08,0.08,,,0.00,2019_04_11-Sentinel2,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_04_11-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_04_11-Sentinel2.tif,291.37,62.47,175.99,37.73,0.35,0.08,2106,62.64,21.50,33.20,1.25,0.43,15.60,0.67,0.23,24.70,27.91,9.58,64.32,2.75,0.94,69.47,107.18,36.79,91.58,26.82,9.20,83.89,0.00,0.00,1.30,57.60,19.77,95.11,0.49,0.17,6.91,1.76,0.60,89.21,1.72,0.59,85.13
COPERNICUS/S2_SR_HARMONIZED/20190413T104021_20190413T104505_T31TCH,2019-04-13,2019-04-13,SENTINEL_2,0.09,0.09,0.09,0.09,0.09,0.09,,,0.00,2019_04_13-Sentinel2,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_04_13-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_04_13-Sentinel2.tif,285.62,61.23,181.70,38.95,0.40,0.09,2120,58.55,20.50,31.04,1.03,0.36,12.81,0.63,0.22,23.15,27.46,9.61,63.29,2.71,0.95,68.49,106.65,37.34,91.12,26.60,9.31,83.20,0.00,0.00,1.30,57.51,20.14,94.97,0.44,0.15,6.15,1.74,0.61,88.35,1.72,0.60,85.13
COPERNICUS/S2_SR_HARMONIZED/20190416T105031_20190416T105029_T31TCH,2019-04-16,2019-04-16,SENTINEL_2,94.90,0.09,0.09,0.09,0.09,0.09,,,0.00,2019_04_16-Sentinel2,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_04_16-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_04_16-Sentinel2.tif,287.13,61.56,180.19,38.63,0.40,0.08,2116,59.82,20.83,31.71,1.15,0.40,14.35,0.67,0.23,24.66,27.49,9.58,63.37,2.72,0.95,68.70,106.68,37.16,91.16,26.56,9.25,83.10,0.01,0.00,9.23,57.48,20.02,94.91,0.48,0.17,6.81,1.74,0.61,88.47,1.72,0.60,85.26
COPERNICUS/S2_SR_HARMONIZED/20190428T104029_20190428T104242_T31TCH,2019-04-28,2019-04-28,SENTINEL_2,0.75,0.75,0.75,0.75,0.75,0.75,,,0.00,2019_04_28-Sentinel2,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_04_28-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_04_28-Sentinel2.tif,217.21,46.57,247.00,52.95,3.51,0.75,2227,31.05,14.30,16.46,0.02,0.01,0.28,0.17,0.08,6.41,20.38,9.38,46.98,2.36,1.09,59.74,84.85,39.07,72.50,22.34,10.28,69.88,0.00,0.00,1.13,52.52,24.18,86.73,0.11,0.05,1.51,1.20,0.55,61.05,1.70,0.78,84.31
COPERNICUS/S2_SR_HARMONIZED/20190501T105039_20190501T105819_T31TCH,2019-05-01,2019-05-01,SENTINEL_2,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,2019_05_01-Sentinel2,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_05_01-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_05_01-Sentinel2.tif,179.58,38.50,288.13,61.77,0.00,0.00,2240,25.12,13.99,13.32,0.02,0.01,0.22,0.11,0.06,4.14,18.00,10.02,41.49,2.24,1.25,56.58,67.04,37.33,57.28,17.91,9.97,56.01,0.00,0.00,1.21,46.26,25.76,76.39,0.11,0.06,1.58,0.68,0.38,34.56,1.71,0.95,84.67
COPERNICUS/S2_SR_HARMONIZED/20190503T104031_20190503T104710_T31TCH,2019-05-03,2019-05-03,SENTINEL_2,100.00,0.00,0.00,0.00,0.00,0.00,,,0.00,2019_05_03-Sentinel2,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_05_03-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_05_03-Sentinel2.tif,179.58,38.50,288.13,61.77,0.00,0.00,2240,25.12,13.99,13.32,0.02,0.01,0.22,0.11,0.06,4.14,18.00,10.02,41.49,2.24,1.25,56.58,67.04,37.33,57.28,17.91,9.97,56.01,0.00,0.00,1.21,46.26,25.76,76.39,0.11,0.06,1.58,0.68,0.38,34.56,1.71,0.95,84.67
COPERNICUS/S2_SR_HARMONIZED/20190506T105031_20190506T105031_T31TCH,2019-05-06,2019-05-06,SENTINEL_2,0.17,0.17,0.17,0.17,0.17,0.17,,,0.00,2019_05_06-Sentinel2,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_05_06-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_05_06-Sentinel2.tif,178.32,38.23,288.61,61.87,0.79,0.17,2257,21.78,12.21,11.55,0.01,0.01,0.16,0.11,0.06,3.89,18.06,10.13,41.62,2.21,1.24,55.91,67.30,37.74,57.51,19.48,10.92,60.93,0.00,0.00,1.30,46.51,26.08,76.79,0.11,0.06,1.59,0.60,0.34,30.43,1.70,0.95,84.43
COPERNICUS/S2_SR_HARMONIZED/20190508T104029_20190508T104728_T31TCH,2019-05-08,2019-05-08,SENTINEL_2,95.78,0.17,0.17,0.17,0.17,0.17,,,0.00,2019_05_08-Sentinel2,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_05_08-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_05_08-Sentinel2.tif,178.45,38.26,288.48,61.85,0.79,0.17,2257,21.79,12.21,11.55,0.01,0.01,0.16,0.11,0.06,3.92,18.05,10.11,41.60,2.22,1.24,56.02,67.36,37.75,57.56,19.52,10.94,61.07,0.00,0.00,1.30,46.52,26.07,76.82,0.11,0.06,1.59,0.60,0.34,30.44,1.70,0.96,84.52
COPERNICUS/S2_SR_HARMONIZED/20190511T105039_20190511T105205_T31TCH,2019-05-11,2019-05-11,SENTINEL_2,93.72,0.00,0.00,0.00,0.00,0.00,,,0.00,2019_05_11-Sentinel2,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_05_11-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_05_11-Sentinel2.tif,118.25,25.35,349.46,74.92,0.00,0.00,2290,10.62,8.98,5.63,0.01,0.01,0.12,0.07,0.06,2.67,13.13,11.10,30.26,1.80,1.52,45.58,42.27,35.74,36.12,11.56,9.78,36.17,0.00,0.00,1.30,36.45,30.83,60.19,0.07,0.06,1.04,0.38,0.32,19.10,1.65,1.40,81.80
COPERNICUS/S2_SR_HARMONIZED/20190513T104031_20190513T104742_T31TCH,2019-05-13,2019-05-13,SENTINEL_2,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,2019_05_13-Sentinel2,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_05_13-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_05_13-Sentinel2.tif,112.72,24.17,354.99,76.11,0.00,0.00,2295,9.25,8.20,4.90,0.00,0.00,0.04,0.07,0.06,2.41,12.66,11.23,29.17,1.77,1.57,44.83,40.74,36.14,34.81,10.68,9.48,33.42,0.00,0.00,1.30,35.26,31.28,58.23,0.07,0.06,0.96,0.34,0.30,17.38,1.65,1.46,81.78
COPERNICUS/S2_SR_HARMONIZED/20190516T105031_20190516T105030_T31TCH,2019-05-16,2019-05-16,SENTINEL_2,0.02,0.02,0.02,0.02,0.02,0.02,,,0.00,2019_05_16-Sentinel2,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_05_16-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_05_16-Sentinel2.tif,94.49,20.26,373.16,80.00,0.07,0.02,2312,6.22,6.58,3.30,0.00,0.00,0.04,0.06,0.06,2.07,10.52,11.13,24.25,1.58,1.68,40.07,32.73,34.64,27.96,9.39,9.93,29.37,0.00,0.00,0.57,31.98,33.84,52.81,0.03,0.03,0.43,0.23,0.24,11.57,1.57,1.66,77.65
COPERNICUS/S2_SR_HARMONIZED/20190518T104029_20190518T104031_T31TCH,2019-05-18,2019-05-18,SENTINEL_2,99.70,0.00,0.00,0.00,0.00,0.00,,,0.00,2019_05_18-Sentinel2,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_05_18-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_05_18-Sentinel2.tif,94.69,20.30,373.03,79.97,0.00,0.00,2312,6.27,6.62,3.32,0.00,0.00,0.04,0.06,0.06,2.07,10.53,11.13,24.28,1.58,1.67,40.08,32.78,34.62,28.01,9.43,9.96,29.49,0.00,0.00,0.57,32.02,33.82,52.88,0.03,0.03,0.43,0.23,0.24,11.57,1.57,1.65,77.65
COPERNICUS/S2_SR_HARMONIZED/20190523T104031_20190523T104739_T31TCH,2019-05-23,2019-05-23,SENTINEL_2,6.94,6.77,0.69,0.69,0.69,0.69,,,0.00,2019_05_23-Sentinel2,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_05_23-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_05_23-Sentinel2.tif,93.51,20.05,371.46,79.64,2.75,0.59,2329,4.95,5.29,2.62,0.19,0.20,2.37,0.09,0.10,3.33,9.59,10.26,22.11,1.49,1.60,37.78,31.66,33.86,27.05,11.42,12.21,35.71,0.00,0.00,1.30,31.91,34.13,52.69,0.26,0.28,3.69,0.15,0.16,7.53,1.51,1.61,74.75
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20190526,2019-05-26,2019-05-26,LANDSAT_8,84.55,7.42,2.60,1.67,1.17,1.08,2355.00,2347.00,5.00,2019_05_26-Landsat8,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_05_26-Landsat8.tif,/content/drive/MyDrive/Mapas_Nieve/2019_05_26-Landsat8.tif,113.55,24.34,350.77,75.20,4.81,1.03,2349,7.69,6.77,4.07,0.31,0.27,3.83,0.12,0.11,4.40,9.15,8.06,21.08,1.59,1.40,40.33,39.30,34.61,33.58,15.79,13.91,49.39,0.00,0.00,0.00,36.21,31.89,59.79,0.62,0.55,8.76,0.10,0.09,5.03,1.55,1.37,76.88
COPERNICUS/S2_SR_HARMONIZED/20190526T105031_20190526T105519_T31TCH,2019-05-26,2019-05-26,SENTINEL_2,94.96,7.40,2.45,1.60,1.08,1.01,2359.00,2359.00,5.00,2019_05_26-Sentinel2,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_05_26-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_05_26-Sentinel2.tif,111.66,23.94,351.66,75.39,4.40,0.94,2350,7.32,6.56,3.88,0.25,0.22,3.06,0.11,0.10,4.06,9.33,8.35,21.50,1.51,1.35,38.23,39.00,34.93,33.32,15.68,14.04,49.06,0.00,0.00,0.57,35.93,32.18,59.33,0.53,0.47,7.49,0.10,0.09,5.21,1.52,1.36,75.19
COPERNICUS/S2_SR_HARMONIZED/20190528T104029_20190528T104522_T31TCH,2019-05-28,2019-05-28,SENTINEL_2,7.54,7.40,2.45,1.69,1.13,0.48,2391.00,2375.00,3.00,2019_05_28-Sentinel2,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_05_28-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_05_28-Sentinel2.tif,101.95,21.86,363.74,77.98,2.03,0.44,2382,1.90,1.87,1.01,0.00,0.00,0.02,0.06,0.06,2.16,8.88,8.71,20.48,1.40,1.37,35.42,37.38,36.67,31.94,15.17,14.88,47.46,0.00,0.00,1.21,35.16,34.49,58.06,0.07,0.07,0.94,0.09,0.09,4.52,1.46,1.43,72.46
COPERNICUS/S2_SR_HARMONIZED/20190531T105039_20190531T105900_T31TCH,2019-05-31,2019-05-31,SENTINEL_2,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,2019_05_31-Sentinel2,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_05_31-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_05_31-Sentinel2.tif,71.68,15.37,396.04,84.91,0.00,0.00,2394,1.19,1.66,0.63,0.00,0.00,0.02,0.03,0.04,1.09,4.96,6.93,11.44,1.11,1.55,28.17,23.04,32.14,19.69,10.74,14.98,33.60,0.00,0.00,1.13,28.80,40.18,47.55,0.06,0.09,0.89,0.05,0.07,2.37,1.41,1.96,69.78
COPERNICUS/S2_SR_HARMONIZED/20190602T104031_20190602T104459_T31TCH,2019-06-02,2019-06-02,SENTINEL_2,26.94,0.00,0.00,0.00,0.00,0.00,,,0.00,2019_06_02-Sentinel2,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_06_02-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_06_02-Sentinel2.tif,59.16,12.68,408.56,87.59,0.00,0.00,2403,0.59,0.99,0.31,0.00,0.00,0.02,0.02,0.04,0.91,3.63,6.14,8.37,1.06,1.79,26.82,18.79,31.76,16.05,7.83,13.23,24.48,0.00,0.00,1.30,25.66,43.37,42.36,0.06,0.10,0.85,0.04,0.06,1.85,1.30,2.20,64.57
COPERNICUS/S2_SR_HARMONIZED/20190605T105031_20190605T105539_T31TCH,2019-06-05,2019-06-05,SENTINEL_2,98.78,24.14,6.03,4.34,2.39,0.47,2407.00,2407.00,2.00,2019_06_05-Sentinel2,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_06_05-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_06_05-Sentinel2.tif,51.97,11.14,413.74,88.70,2.01,0.43,2407,0.46,0.89,0.25,0.00,0.00,0.02,0.03,0.06,1.18,2.84,5.46,6.54,0.86,1.65,21.72,15.76,30.32,13.46,7.90,15.20,24.71,0.00,0.00,1.30,22.89,44.05,37.80,0.07,0.13,0.92,0.03,0.06,1.48,0.96,1.85,47.63
COPERNICUS/S2_SR_HARMONIZED/20190607T104029_20190607T104533_T31TCH,2019-06-07,2019-06-07,SENTINEL_2,92.40,75.09,41.50,37.25,28.01,0.01,2267.00,2295.00,3.00,2019_06_07-Sentinel2,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_06_07-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_06_07-Sentinel2.tif,55.14,11.82,412.55,88.45,0.03,0.01,2335,4.39,7.96,2.33,0.06,0.11,0.78,0.04,0.08,1.54,2.95,5.36,6.81,0.47,0.85,11.80,15.41,27.95,13.17,9.45,17.14,29.57,0.00,0.00,0.00,21.14,38.34,34.91,0.07,0.13,0.99,0.12,0.22,6.20,0.79,1.43,39.07
COPERNICUS/S2_SR_HARMONIZED/20190615T105031_20190615T105149_T31TCH,2019-06-15,2019-06-15,SENTINEL_2,8.03,0.04,0.04,0.04,0.04,0.04,,,0.00,2019_06_15-Sentinel2,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_06_15-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_06_15-Sentinel2.tif,19.63,4.21,447.88,96.02,0.21,0.04,2442,0.02,0.10,0.01,0.00,0.01,0.01,0.01,0.04,0.26,0.38,1.93,0.87,0.32,1.61,8.00,3.78,19.25,3.23,2.77,14.13,8.68,0.00,0.01,1.21,11.83,60.26,19.54,0.06,0.32,0.90,0.00,0.00,0.02,0.42,2.12,20.60
COPERNICUS/S2_SR_HARMONIZED/20190617T104029_20190617T104830_T31TCH,2019-06-17,2019-06-17,SENTINEL_2,11.09,0.11,0.11,0.11,0.11,0.11,,,0.00,2019_06_17-Sentinel2,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_06_17-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_06_17-Sentinel2.tif,15.50,3.32,451.69,96.84,0.52,0.11,2450,0.01,0.03,0.00,0.00,0.00,0.01,0.00,0.02,0.13,0.25,1.62,0.58,0.25,1.59,6.24,2.56,16.48,2.18,1.96,12.64,6.13,0.00,0.01,1.21,10.11,65.23,16.70,0.05,0.31,0.67,0.00,0.00,0.01,0.29,1.85,14.26
COPERNICUS/S2_SR_HARMONIZED/20190620T105039_20190620T105906_T31TCH,2019-06-20,2019-06-20,SENTINEL_2,69.76,1.86,0.02,0.02,0.02,0.02,,,0.00,2019_06_20-Sentinel2,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_06_20-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_06_20-Sentinel2.tif,10.57,2.27,457.09,97.99,0.05,0.01,3000,0.06,0.52,0.03,0.00,0.01,0.02,0.00,0.05,0.18,0.09,0.87,0.21,0.18,1.69,4.50,1.42,13.44,1.21,1.45,13.69,4.53,0.00,0.01,1.21,7.08,67.01,11.69,0.06,0.55,0.82,0.00,0.00,0.01,0.21,1.95,10.20
COPERNICUS/S2_SR_HARMONIZED/20190622T104031_20190622T104026_T31TCH,2019-06-22,2019-06-22,SENTINEL_2,43.50,0.11,0.11,0.11,0.11,0.11,,,0.00,2019_06_22-Sentinel2,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_06_22-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_06_22-Sentinel2.tif,7.52,1.61,459.68,98.55,0.51,0.11,3000,0.03,0.46,0.02,0.00,0.02,0.02,0.00,0.06,0.17,0.05,0.71,0.12,0.10,1.35,2.58,0.83,11.06,0.71,0.92,12.18,2.87,0.00,0.02,1.30,5.36,71.30,8.85,0.06,0.74,0.79,0.00,0.00,0.00,0.15,1.94,7.24
COPERNICUS/S2_SR_HARMONIZED/20190625T105031_20190625T105346_T31TCH,2019-06-25,2019-06-25,SENTINEL_2,1.20,0.00,0.00,0.00,0.00,0.00,,,0.00,2019_06_25-Sentinel2,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_06_25-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_06_25-Sentinel2.tif,5.12,1.10,462.59,99.17,0.00,0.00,3000,0.00,0.04,0.00,0.00,0.01,0.01,0.00,0.06,0.11,0.02,0.47,0.06,0.06,1.11,1.44,0.43,8.38,0.37,0.55,10.66,1.71,0.00,0.03,1.30,3.85,75.06,6.35,0.06,1.09,0.79,0.00,0.00,0.00,0.15,2.99,7.59
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20190627,2019-06-27,2019-06-27,LANDSAT_8,2.06,0.00,0.00,0.00,0.00,0.00,,,0.00,2019_06_27-Landsat8,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_06_27-Landsat8.tif,/content/drive/MyDrive/Mapas_Nieve/2019_06_27-Landsat8.tif,3.96,0.85,465.16,99.72,0.00,0.00,3000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.18,0.02,0.04,1.07,1.07,0.13,3.16,0.11,0.29,7.41,0.92,0.00,0.00,0.00,2.56,64.52,4.22,0.01,0.18,0.10,0.00,0.00,0.00,0.92,23.33,45.83
COPERNICUS/S2_SR_HARMONIZED/20190627T104029_20190627T104030_T31TCH,2019-06-27,2019-06-27,SENTINEL_2,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,2019_06_27-Sentinel2,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_06_27-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_06_27-Sentinel2.tif,3.20,0.69,464.52,99.59,0.00,0.00,3000,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.07,0.08,0.01,0.26,0.02,0.04,1.11,0.90,0.17,5.46,0.15,0.33,10.24,1.02,0.00,0.05,1.21,2.47,77.30,4.08,0.04,1.40,0.63,0.00,0.00,0.00,0.13,4.01,6.36
COPERNICUS/S2_SR_HARMONIZED/20190630T105039_20190630T105035_T31TCH,2019-06-30,2019-06-30,SENTINEL_2,3.36,0.00,0.00,0.00,0.00,0.00,,,0.00,2019_06_30-Sentinel2,2018-2019,Tabla_Nubes_Snowline_2018_2019.csv,,2019_06_30-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_06_30-Sentinel2.tif,2.17,0.46,465.55,99.81,0.00,0.00,3000,0.01,0.28,0.00,0.00,0.01,0.00,0.00,0.09,0.07,0.00,0.18,0.01,0.02,0.87,0.48,0.07,3.45,0.06,0.22,10.38,0.70,0.00,0.05,0.89,1.65,76.17,2.73,0.04,2.05,0.63,0.00,0.00,0.00,0.14,6.41,6.89
COPERNICUS/S2_SR_HARMONIZED/20191003T105031_20191003T105825_T31TCH,2019-10-03,2019-10-03,SENTINEL_2,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,2019_10_03-Sentinel2,2019-2020,Tabla_Nubes_Snowline_2019_2020.csv,,2019_10_03-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_10_03-Sentinel2.tif,0.19,0.04,467.53,100.23,0.00,0.00,3000,0.00,1.29,0.00,0.00,0.05,0.00,0.01,3.51,0.24,0.00,0.32,0.00,0.01,3.67,0.17,0.00,1.24,0.00,0.00,0.32,0.00,0.00,0.86,1.30,0.00,1.51,0.00,0.10,53.02,1.39,0.00,0.00,0.00,0.06,34.20,3.14
COPERNICUS/S2_SR_HARMONIZED/20191005T104029_20191005T104345_T31TCH,2019-10-05,2019-10-05,SENTINEL_2,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,2019_10_05-Sentinel2,2019-2020,Tabla_Nubes_Snowline_2019_2020.csv,,2019_10_05-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_10_05-Sentinel2.tif,0.21,0.04,467.51,100.23,0.00,0.00,3000,0.00,1.01,0.00,0.00,0.10,0.00,0.01,2.89,0.22,0.00,0.24,0.00,0.01,3.85,0.20,0.00,1.06,0.00,0.00,0.43,0.00,0.00,0.72,1.21,0.00,1.06,0.00,0.08,38.61,1.13,0.00,0.00,0.00,0.10,50.02,5.15
COPERNICUS/S2_SR_HARMONIZED/20191008T105029_20191008T105335_T31TCH,2019-10-08,2019-10-08,SENTINEL_2,1.04,0.00,0.00,0.00,0.00,0.00,,,0.00,2019_10_08-Sentinel2,2019-2020,Tabla_Nubes_Snowline_2019_2020.csv,,2019_10_08-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_10_08-Sentinel2.tif,0.25,0.05,467.47,100.22,0.00,0.00,3000,0.01,2.54,0.00,0.00,0.40,0.01,0.01,4.55,0.42,0.00,0.24,0.00,0.01,3.22,0.20,0.00,1.21,0.00,0.00,0.68,0.01,0.00,0.40,0.81,0.00,1.93,0.01,0.12,49.15,1.72,0.00,0.00,0.00,0.09,35.66,4.39
COPERNICUS/S2_SR_HARMONIZED/20191010T104031_20191010T104434_T31TCH,2019-10-10,2019-10-10,SENTINEL_2,0.40,0.40,0.40,0.40,0.40,0.40,,,0.00,2019_10_10-Sentinel2,2019-2020,Tabla_Nubes_Snowline_2019_2020.csv,,2019_10_10-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2019_10_10-Sentinel2.tif,0.19,0.04,465.65,99.83,1.88,0.40,3000,0.00,2.14,0.00,0.00,0.21,0.00,0.01,2.92,0.21,0.00,0.26,0.00,0.01,4.59,0.22,0.00,1.04,0.00,0.00,0.83,0.01,0.00,0.94,1.46,0.00,1.35,0.00,0.09,45.44,1.23,0.00,0.00,0.00,0.08,40.28,3.83
