CLOUD_COVER,ID_completo,EARTH_SUN_DISTANCE,Fecha,ID,IMAGE_QUALITY_TIER,INDEX_ID,SUN_AZIMUTH,SUN_ELEVATION,Satelite,Sensor,WRS_PATH,WRS_ROW
41.313363,COPERNICUS/S2_SR_HARMONIZED/20191124T104329_20191124T104735_T31TCH,,2019-11-24,20191124T104329_20191124T104735_T31TCH,,20191124T104329_20191124T104735_T31TCH,166.387278827,25.482356684500004,SENTINEL_2,,,
18.223172,COPERNICUS/S2_SR_HARMONIZED/20191127T105309_20191127T105433_T31TCH,,2019-11-27,20191127T105309_20191127T105433_T31TCH,,20191127T105309_20191127T105433_T31TCH,168.796715929,25.2658898774,SENTINEL_2,,,
18.818728,COPERNICUS/S2_SR_HARMONIZED/20191129T104411_20191129T104430_T31TCH,,2019-11-29,20191129T104411_20191129T104430_T31TCH,,20191129T104411_20191129T104430_T31TCH,166.184164248,24.498795844300005,SENTINEL_2,,,
53.617616,COPERNICUS/S2_SR_HARMONIZED/20191202T105421_20191202T105436_T31TCH,,2019-12-02,20191202T105421_20191202T105436_T31TCH,,20191202T105421_20191202T105436_T31TCH,168.499816374,24.3820002171,SENTINEL_2,,,
96.44,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20191204,0.9856209,2019-12-04,1_2_LC08_198030_20191204,,LC08_198030_20191204,163.3382227,22.83369371,LANDSAT_8,OLI_TIRS,198,30
99.289231,COPERNICUS/S2_SR_HARMONIZED/20191204T104319_20191204T104815_T31TCH,,2019-12-04,20191204T104319_20191204T104815_T31TCH,,20191204T104319_20191204T104815_T31TCH,165.851006429,23.662933403599993,SENTINEL_2,,,
5.252851,COPERNICUS/S2_SR_HARMONIZED/20191207T105329_20191207T105822_T31TCH,,2019-12-07,20191207T105329_20191207T105822_T31TCH,,20191207T105329_20191207T105822_T31TCH,168.088484315,23.656649127500003,SENTINEL_2,,,
47.589099,COPERNICUS/S2_SR_HARMONIZED/20191209T104431_20191209T104427_T31TCH,,2019-12-09,20191209T104431_20191209T104427_T31TCH,,20191209T104431_20191209T104427_T31TCH,165.464722798,22.997255595599995,SENTINEL_2,,,
89.555855,COPERNICUS/S2_SR_HARMONIZED/20191212T105441_20191212T105437_T31TCH,,2019-12-12,20191212T105441_20191212T105437_T31TCH,,20191212T105441_20191212T105437_T31TCH,167.628779682,23.107034901700004,SENTINEL_2,,,
44.744086,COPERNICUS/S2_SR_HARMONIZED/20191214T104339_20191214T104855_T31TCH,,2019-12-14,20191214T104339_20191214T104855_T31TCH,,20191214T104339_20191214T104855_T31TCH,164.980996969,22.500227287900003,SENTINEL_2,,,
47.07543,COPERNICUS/S2_SR_HARMONIZED/20191217T105349_20191217T105345_T31TCH,,2019-12-17,20191217T105349_20191217T105345_T31TCH,,20191217T105349_20191217T105345_T31TCH,167.091964394,22.733941850199997,SENTINEL_2,,,
70.002249,COPERNICUS/S2_SR_HARMONIZED/20191219T104441_20191219T104438_T31TCH,,2019-12-19,20191219T104441_20191219T104438_T31TCH,,20191219T104441_20191219T104438_T31TCH,164.435945872,22.1829545011,SENTINEL_2,,,
51.511121,COPERNICUS/S2_SR_HARMONIZED/20191222T105441_20191222T105443_T31TCH,,2019-12-22,20191222T105441_20191222T105443_T31TCH,,20191222T105441_20191222T105443_T31TCH,166.50248778,22.544654947300003,SENTINEL_2,,,
47.263159,COPERNICUS/S2_SR_HARMONIZED/20191224T104349_20191224T104343_T31TCH,,2019-12-24,20191224T104349_20191224T104343_T31TCH,,20191224T104349_20191224T104343_T31TCH,163.841079582,22.0506309389,SENTINEL_2,,,
13.528893,COPERNICUS/S2_SR_HARMONIZED/20191227T105349_20191227T105429_T31TCH,,2019-12-27,20191227T105349_20191227T105429_T31TCH,,20191227T105349_20191227T105429_T31TCH,165.876237093,22.543438977899996,SENTINEL_2,,,
55.769343,COPERNICUS/S2_SR_HARMONIZED/20191229T104441_20191229T104436_T31TCH,,2019-12-29,20191229T104441_20191229T104436_T31TCH,,20191229T104441_20191229T104436_T31TCH,163.196685897,22.103826437099997,SENTINEL_2,,,
26.275015,COPERNICUS/S2_SR_HARMONIZED/20200101T105441_20200101T105437_T31TCH,,2020-01-01,20200101T105441_20200101T105437_T31TCH,,20200101T105441_20200101T105437_T31TCH,165.215695813,22.7299003687,SENTINEL_2,,,
97.839683,COPERNICUS/S2_SR_HARMONIZED/20200103T104339_20200103T104837_T31TCH,,2020-01-03,20200103T104339_20200103T104837_T31TCH,,20200103T104339_20200103T104837_T31TCH,162.525681239,22.345743421700007,SENTINEL_2,,,
33.89,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20200105,0.9832436,2020-01-05,1_2_LC08_198030_20200105,,LC08_198030_20200105,159.77992428,21.54895402,LANDSAT_8,OLI_TIRS,198,30
0.004741,COPERNICUS/S2_SR_HARMONIZED/20200106T105339_20200106T105431_T31TCH,,2020-01-06,20200106T105339_20200106T105431_T31TCH,,20200106T105339_20200106T105431_T31TCH,164.544817816807,23.105451466402002,SENTINEL_2,,,
8.263209,COPERNICUS/S2_SR_HARMONIZED/20200108T104421_20200108T104424_T31TCH,,2020-01-08,20200108T104421_20200108T104424_T31TCH,,20200108T104421_20200108T104424_T31TCH,161.834608929,22.773778323399995,SENTINEL_2,,,
6.562468,COPERNICUS/S2_SR_HARMONIZED/20200111T105421_20200111T105430_T31TCH,,2020-01-11,20200111T105421_20200111T105430_T31TCH,,20200111T105421_20200111T105430_T31TCH,163.86534642,23.6649397857,SENTINEL_2,,,
98.500252,COPERNICUS/S2_SR_HARMONIZED/20200113T104309_20200113T104813_T31TCH,,2020-01-13,20200113T104309_20200113T104813_T31TCH,,20200113T104309_20200113T104813_T31TCH,161.139248612,23.3851395187,SENTINEL_2,,,
13.220228,COPERNICUS/S2_SR_HARMONIZED/20200116T105309_20200116T105304_T31TCH,,2020-01-16,20200116T105309_20200116T105304_T31TCH,,20200116T105309_20200116T105304_T31TCH,163.192844918,24.4040484904,SENTINEL_2,,,
49.384608,COPERNICUS/S2_SR_HARMONIZED/20200118T104351_20200118T104425_T31TCH,,2020-01-18,20200118T104351_20200118T104425_T31TCH,,20200118T104351_20200118T104425_T31TCH,160.443943702,24.1729410027,SENTINEL_2,,,
96.51,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20200121,0.9840318,2020-01-21,1_2_LC08_198030_20200121,,LC08_198030_20200121,157.48882061,23.71079522,LANDSAT_8,OLI_TIRS,198,30
99.315915,COPERNICUS/S2_SR_HARMONIZED/20200121T105341_20200121T105429_T31TCH,,2020-01-21,20200121T105341_20200121T105429_T31TCH,,20200121T105341_20200121T105429_T31TCH,162.532737377,25.3152868201,SENTINEL_2,,,
67.657021,COPERNICUS/S2_SR_HARMONIZED/20200123T104229_20200123T104739_T31TCH,,2020-01-23,20200123T104229_20200123T104739_T31TCH,,20200123T104229_20200123T104739_T31TCH,159.758446659,25.130149085,SENTINEL_2,,,
69.765118,COPERNICUS/S2_SR_HARMONIZED/20200126T105229_20200126T105625_T31TCH,,2020-01-26,20200126T105229_20200126T105625_T31TCH,,20200126T105229_20200126T105625_T31TCH,161.893295398,26.3898120634,SENTINEL_2,,,
54.211632,COPERNICUS/S2_SR_HARMONIZED/20200128T104301_20200128T104423_T31TCH,,2020-01-28,20200128T104301_20200128T104423_T31TCH,,20200128T104301_20200128T104423_T31TCH,159.093440807,26.2480975781,SENTINEL_2,,,
43.627025,COPERNICUS/S2_SR_HARMONIZED/20200131T105251_20200131T105427_T31TCH,,2020-01-31,20200131T105251_20200131T105427_T31TCH,,20200131T105251_20200131T105427_T31TCH,161.286627176,27.618212195300003,SENTINEL_2,,,
62.981818,COPERNICUS/S2_SR_HARMONIZED/20200202T104149_20200202T104835_T31TCH,,2020-02-02,20200202T104149_20200202T104835_T31TCH,,20200202T104149_20200202T104835_T31TCH,158.459411864,27.5169454958,SENTINEL_2,,,
3.411189,COPERNICUS/S2_SR_HARMONIZED/20200205T105129_20200205T105627_T31TCH,,2020-02-05,20200205T105129_20200205T105627_T31TCH,,20200205T105129_20200205T105627_T31TCH,160.725718349,28.9903284015,SENTINEL_2,,,
3.54,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20200206,0.9859775,2020-02-06,1_2_LC08_198030_20200206,,LC08_198030_20200206,155.29170686,27.5459324,LANDSAT_8,OLI_TIRS,198,30
91.568248,COPERNICUS/S2_SR_HARMONIZED/20200207T104211_20200207T104422_T31TCH,,2020-02-07,20200207T104211_20200207T104422_T31TCH,,20200207T104211_20200207T104422_T31TCH,157.851704237,28.921936575799997,SENTINEL_2,,,
66.295991,COPERNICUS/S2_SR_HARMONIZED/20200210T105201_20200210T105427_T31TCH,,2020-02-10,20200210T105201_20200210T105427_T31TCH,,20200210T105201_20200210T105427_T31TCH,160.193896682,30.4884240074,SENTINEL_2,,,
76.864205,COPERNICUS/S2_SR_HARMONIZED/20200212T104049_20200212T104614_T31TCH,,2020-02-12,20200212T104049_20200212T104614_T31TCH,,20200212T104049_20200212T104614_T31TCH,157.298982477,30.4565734786,SENTINEL_2,,,
0.52487,COPERNICUS/S2_SR_HARMONIZED/20200215T105029_20200215T105845_T31TCH,,2020-02-15,20200215T105029_20200215T105845_T31TCH,,20200215T105029_20200215T105845_T31TCH,159.722704872,32.1059878895,SENTINEL_2,,,
68.114166,COPERNICUS/S2_SR_HARMONIZED/20200217T104111_20200217T104424_T31TCH,,2020-02-17,20200217T104111_20200217T104424_T31TCH,,20200217T104111_20200217T104424_T31TCH,156.75915136473,32.0962433514713,SENTINEL_2,,,
0.002568,COPERNICUS/S2_SR_HARMONIZED/20200220T105051_20200220T105429_T31TCH,,2020-02-20,20200220T105051_20200220T105429_T31TCH,,20200220T105051_20200220T105429_T31TCH,159.270918005064,33.8197834158864,SENTINEL_2,,,
2.646166,COPERNICUS/S2_SR_HARMONIZED/20200222T103939_20200222T104314_T31TCH,,2020-02-22,20200222T103939_20200222T104314_T31TCH,,20200222T103939_20200222T104314_T31TCH,156.271624571575,33.8371438807829,SENTINEL_2,,,
1.1,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20200222,0.9891041,2020-02-22,1_2_LC08_198030_20200222,,LC08_198030_20200222,153.3629993,32.68580275,LANDSAT_8,OLI_TIRS,198,30
93.561742,COPERNICUS/S2_SR_HARMONIZED/20200225T104929_20200225T105120_T31TCH,,2020-02-25,20200225T104929_20200225T105120_T31TCH,,20200225T104929_20200225T105120_T31TCH,158.875475111289,35.6236057030491,SENTINEL_2,,,
68.29222,COPERNICUS/S2_SR_HARMONIZED/20200227T104021_20200227T104643_T31TCH,,2020-02-27,20200227T104021_20200227T104643_T31TCH,,20200227T104021_20200227T104643_T31TCH,155.795346081393,35.6536388663589,SENTINEL_2,,,
44.12204,COPERNICUS/S2_SR_HARMONIZED/20200301T105021_20200301T105109_T31TCH,,2020-03-01,20200301T105021_20200301T105109_T31TCH,,20200301T105021_20200301T105109_T31TCH,158.497526061266,37.4936481901525,SENTINEL_2,,,
85.043058,COPERNICUS/S2_SR_HARMONIZED/20200303T103829_20200303T104450_T31TCH,,2020-03-03,20200303T103829_20200303T104450_T31TCH,,20200303T103829_20200303T104450_T31TCH,155.367748097434,37.5406652248908,SENTINEL_2,,,
69.381257,COPERNICUS/S2_SR_HARMONIZED/20200306T104819_20200306T105046_T31TCH,,2020-03-06,20200306T104819_20200306T105046_T31TCH,,20200306T104819_20200306T105046_T31TCH,158.172787747533,39.4231872737724,SENTINEL_2,,,
3.427348,COPERNICUS/S2_SR_HARMONIZED/20200308T104021_20200308T104402_T31TCH,,2020-03-08,20200308T104021_20200308T104402_T31TCH,,20200308T104021_20200308T104402_T31TCH,154.945175565959,39.4722847841829,SENTINEL_2,,,
71.64,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20200309,0.9929434,2020-03-09,1_2_LC08_198030_20200309,,LC08_198030_20200309,151.68065904,38.65819661,LANDSAT_8,OLI_TIRS,198,30
1.08642,COPERNICUS/S2_SR_HARMONIZED/20200311T105021_20200311T105739_T31TCH,,2020-03-11,20200311T105021_20200311T105739_T31TCH,,20200311T105021_20200311T105739_T31TCH,157.854995540465,41.387638119307,SENTINEL_2,,,
79.833516,COPERNICUS/S2_SR_HARMONIZED/20200313T103719_20200313T104333_T31TCH,,2020-03-13,20200313T103719_20200313T104333_T31TCH,,20200313T103719_20200313T104333_T31TCH,154.557321999076,41.4424001126723,SENTINEL_2,,,
93.706012,COPERNICUS/S2_SR_HARMONIZED/20200316T104709_20200316T105222_T31TCH,,2020-03-16,20200316T104709_20200316T105222_T31TCH,,20200316T104709_20200316T105222_T31TCH,157.571710920011,43.3802575986215,SENTINEL_2,,,
72.358034,COPERNICUS/S2_SR_HARMONIZED/20200318T104021_20200318T104818_T31TCH,,2020-03-18,20200318T104021_20200318T104818_T31TCH,,20200318T104021_20200318T104818_T31TCH,154.154459074516,43.4260993316499,SENTINEL_2,,,
10.250495,COPERNICUS/S2_SR_HARMONIZED/20200321T105021_20200321T105359_T31TCH,,2020-03-21,20200321T105021_20200321T105359_T31TCH,,20200321T105021_20200321T105359_T31TCH,157.273956898903,45.3778155303693,SENTINEL_2,,,
71.480008,COPERNICUS/S2_SR_HARMONIZED/20200323T103639_20200323T104515_T31TCH,,2020-03-23,20200323T103639_20200323T104515_T31TCH,,20200323T103639_20200323T104515_T31TCH,153.763658991929,45.4171383099494,SENTINEL_2,,,
30.64,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20200325,0.9974232,2020-03-25,1_2_LC08_198030_20200325,,LC08_198030_20200325,150.056315,44.9480509,LANDSAT_8,OLI_TIRS,198,30
57.157283,COPERNICUS/S2_SR_HARMONIZED/20200326T104639_20200326T105300_T31TCH,,2020-03-26,20200326T104639_20200326T105300_T31TCH,,20200326T104639_20200326T105300_T31TCH,156.989292037839,47.3728918226296,SENTINEL_2,,,
51.551074,COPERNICUS/S2_SR_HARMONIZED/20200328T104021_20200328T104145_T31TCH,,2020-03-28,20200328T104021_20200328T104145_T31TCH,,20200328T104021_20200328T104145_T31TCH,153.338290544249,47.3910042534191,SENTINEL_2,,,
85.726878,COPERNICUS/S2_SR_HARMONIZED/20200331T105021_20200331T105124_T31TCH,,2020-03-31,20200331T105021_20200331T105124_T31TCH,,20200331T105021_20200331T105124_T31TCH,156.67041815453,49.3426722752756,SENTINEL_2,,,
95.34579,COPERNICUS/S2_SR_HARMONIZED/20200402T103619_20200402T103949_T31TCH,,2020-04-02,20200402T103619_20200402T103949_T31TCH,,20200402T103619_20200402T103949_T31TCH,152.903970957755,49.3408567260615,SENTINEL_2,,,
8.167428,COPERNICUS/S2_SR_HARMONIZED/20200405T104619_20200405T105015_T31TCH,,2020-04-05,20200405T104619_20200405T105015_T31TCH,,20200405T104619_20200405T105015_T31TCH,156.34242735314,51.2793680171659,SENTINEL_2,,,
74.402685,COPERNICUS/S2_SR_HARMONIZED/20200407T104021_20200407T104802_T31TCH,,2020-04-07,20200407T104021_20200407T104802_T31TCH,,20200407T104021_20200407T104802_T31TCH,152.425711052184,51.2457312219398,SENTINEL_2,,,
21.37022,COPERNICUS/S2_SR_HARMONIZED/20200410T105031_20200410T105144_T31TCH,,2020-04-10,20200410T105031_20200410T105144_T31TCH,,20200410T105031_20200410T105144_T31TCH,155.975322763738,53.1649746601414,SENTINEL_2,,,
9.37,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20200410,1.0019613,2020-04-10,1_2_LC08_198030_20200410,,LC08_198030_20200410,148.15984958,51.03841219,LANDSAT_8,OLI_TIRS,198,30
83.215214,COPERNICUS/S2_SR_HARMONIZED/20200412T103619_20200412T104618_T31TCH,,2020-04-12,20200412T103619_20200412T104618_T31TCH,,20200412T103619_20200412T104618_T31TCH,151.885840820843,53.0902964574635,SENTINEL_2,,,
22.362556,COPERNICUS/S2_SR_HARMONIZED/20200415T104619_20200415T105723_T31TCH,,2020-04-15,20200415T104619_20200415T105723_T31TCH,,20200415T104619_20200415T105723_T31TCH,155.523824332969,54.9803607531426,SENTINEL_2,,,
94.626161,COPERNICUS/S2_SR_HARMONIZED/20200417T104021_20200417T104818_T31TCH,,2020-04-17,20200417T104021_20200417T104818_T31TCH,,20200417T104021_20200417T104818_T31TCH,151.309841928831,54.869461743861,SENTINEL_2,,,
78.041651,COPERNICUS/S2_SR_HARMONIZED/20200420T105031_20200420T105028_T31TCH,,2020-04-20,20200420T105031_20200420T105028_T31TCH,,20200420T105031_20200420T105028_T31TCH,155.050883900636,56.7260420541838,SENTINEL_2,,,
94.792327,COPERNICUS/S2_SR_HARMONIZED/20200422T103619_20200422T104757_T31TCH,,2020-04-22,20200422T103619_20200422T104757_T31TCH,,20200422T103619_20200422T104757_T31TCH,150.587764717876,56.547038095808,SENTINEL_2,,,
59.283381,COPERNICUS/S2_SR_HARMONIZED/20200425T104619_20200425T105831_T31TCH,,2020-04-25,20200425T104619_20200425T105831_T31TCH,,20200425T104619_20200425T105831_T31TCH,154.412174319732,58.3635926569431,SENTINEL_2,,,
93.74,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20200426,1.0064366,2020-04-26,1_2_LC08_198030_20200426,,LC08_198030_20200426,145.60092454,56.4231476,LANDSAT_8,OLI_TIRS,198,30
98.38802,COPERNICUS/S2_SR_HARMONIZED/20200427T104031_20200427T104347_T31TCH,,2020-04-27,20200427T104031_20200427T104347_T31TCH,,20200427T104031_20200427T104347_T31TCH,149.869622221725,58.1437089493684,SENTINEL_2,,,
78.913403,COPERNICUS/S2_SR_HARMONIZED/20200430T105031_20200430T105522_T31TCH,,2020-04-30,20200430T105031_20200430T105522_T31TCH,,20200430T105031_20200430T105522_T31TCH,153.784947403712,59.913126907859905,SENTINEL_2,,,
58.527003,COPERNICUS/S2_SR_HARMONIZED/20200502T103619_20200502T104550_T31TCH,,2020-05-02,20200502T103619_20200502T104550_T31TCH,,20200502T103619_20200502T104550_T31TCH,148.96205902654,59.6045669469937,SENTINEL_2,,,
27.047876,COPERNICUS/S2_SR_HARMONIZED/20200505T104619_20200505T105138_T31TCH,,2020-05-05,20200505T104619_20200505T105138_T31TCH,,20200505T104619_20200505T105138_T31TCH,152.956273291414,61.323941432839604,SENTINEL_2,,,
7.84287,COPERNICUS/S2_SR_HARMONIZED/20200507T104031_20200507T104558_T31TCH,,2020-05-07,20200507T104031_20200507T104558_T31TCH,,20200507T104031_20200507T104558_T31TCH,148.06013836762,60.9591023457489,SENTINEL_2,,,
98.596095,COPERNICUS/S2_SR_HARMONIZED/20200510T105031_20200510T105205_T31TCH,,2020-05-10,20200510T105031_20200510T105205_T31TCH,,20200510T105031_20200510T105205_T31TCH,152.129189238016,62.6207439000569,SENTINEL_2,,,
93.01138,COPERNICUS/S2_SR_HARMONIZED/20200512T103619_20200512T104132_T31TCH,,2020-05-12,20200512T103619_20200512T104132_T31TCH,,20200512T103619_20200512T104132_T31TCH,146.972680459721,62.1540340070241,SENTINEL_2,,,
82.75,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20200512,1.0103275,2020-05-12,1_2_LC08_198030_20200512,,LC08_198030_20200512,142.28484125,60.66913754,LANDSAT_8,OLI_TIRS,198,30
82.876596,COPERNICUS/S2_SR_HARMONIZED/20200515T104619_20200515T105621_T31TCH,,2020-05-15,20200515T104619_20200515T105621_T31TCH,,20200515T104619_20200515T105621_T31TCH,151.105131417344,63.7569546282107,SENTINEL_2,,,
10.733538,COPERNICUS/S2_SR_HARMONIZED/20200517T104031_20200517T104821_T31TCH,,2020-05-17,20200517T104031_20200517T104821_T31TCH,,20200517T104031_20200517T104821_T31TCH,145.898314519865,63.219962210658295,SENTINEL_2,,,
1.780671,COPERNICUS/S2_SR_HARMONIZED/20200520T105031_20200520T105231_T31TCH,,2020-05-20,20200520T105031_20200520T105231_T31TCH,,20200520T105031_20200520T105231_T31TCH,150.093577403848,64.7577733711782,SENTINEL_2,,,
1.658378,COPERNICUS/S2_SR_HARMONIZED/20200522T103629_20200522T104828_T31TCH,,2020-05-22,20200522T103629_20200522T104828_T31TCH,,20200522T103629_20200522T104828_T31TCH,144.680241443368,64.1092659435746,SENTINEL_2,,,
15.53574,COPERNICUS/S2_SR_HARMONIZED/20200525T104619_20200525T105721_T31TCH,,2020-05-25,20200525T104619_20200525T105721_T31TCH,,20200525T104619_20200525T105721_T31TCH,148.934406777024,65.5818737002896,SENTINEL_2,,,
7.429976,COPERNICUS/S2_SR_HARMONIZED/20200527T104031_20200527T104209_T31TCH,,2020-05-27,20200527T104031_20200527T104209_T31TCH,,20200527T104031_20200527T104209_T31TCH,143.527074148796,64.8544736024289,SENTINEL_2,,,
7.38,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20200528,1.0135049,2020-05-28,1_2_LC08_198030_20200528,,LC08_198030_20200528,138.4643493,63.40512041,LANDSAT_8,OLI_TIRS,198,30
14.240705,COPERNICUS/S2_SR_HARMONIZED/20200530T105031_20200530T105134_T31TCH,,2020-05-30,20200530T105031_20200530T105134_T31TCH,,20200530T105031_20200530T105134_T31TCH,147.846528310032,66.2568926585727,SENTINEL_2,,,
72.840729,COPERNICUS/S2_SR_HARMONIZED/20200601T103629_20200601T104439_T31TCH,,2020-06-01,20200601T103629_20200601T104439_T31TCH,,20200601T103629_20200601T104439_T31TCH,142.319654753296,65.4159764787701,SENTINEL_2,,,
93.694802,COPERNICUS/S2_SR_HARMONIZED/20200604T104619_20200604T105216_T31TCH,,2020-06-04,20200604T104619_20200604T105216_T31TCH,,20200604T104619_20200604T105216_T31TCH,146.706570171273,66.7487542031559,SENTINEL_2,,,
60.103458,COPERNICUS/S2_SR_HARMONIZED/20200606T104031_20200606T104456_T31TCH,,2020-06-06,20200606T104031_20200606T104456_T31TCH,,20200606T104031_20200606T104456_T31TCH,141.260415181821,65.8287100815211,SENTINEL_2,,,
74.124617,COPERNICUS/S2_SR_HARMONIZED/20200609T105031_20200609T105200_T31TCH,,2020-06-09,20200609T105031_20200609T105200_T31TCH,,20200609T105031_20200609T105200_T31TCH,145.720364698071,67.0876137750806,SENTINEL_2,,,
68.494724,COPERNICUS/S2_SR_HARMONIZED/20200611T103629_20200611T104747_T31TCH,,2020-06-11,20200611T103629_20200611T104747_T31TCH,,20200611T103629_20200611T104747_T31TCH,140.248509244621,66.0608760322076,SENTINEL_2,,,
70.59,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20200613,1.0156491,2020-06-13,1_2_LC08_198030_20200613,,LC08_198030_20200613,135.21868972,64.48241416,LANDSAT_8,OLI_TIRS,198,30
56.02764,COPERNICUS/S2_SR_HARMONIZED/20200614T104629_20200614T105727_T31TCH,,2020-06-14,20200614T104629_20200614T105727_T31TCH,,20200614T104629_20200614T105727_T31TCH,144.783737071927,67.2465860598423,SENTINEL_2,,,
98.672229,COPERNICUS/S2_SR_HARMONIZED/20200616T104031_20200616T104821_T31TCH,,2020-06-16,20200616T104031_20200616T104821_T31TCH,,20200616T104031_20200616T104821_T31TCH,139.461423945769,66.1481862016952,SENTINEL_2,,,
43.695098,COPERNICUS/S2_SR_HARMONIZED/20200619T105031_20200619T105359_T31TCH,,2020-06-19,20200619T105031_20200619T105359_T31TCH,,20200619T105031_20200619T105359_T31TCH,144.080911873322,67.2574152701783,SENTINEL_2,,,
4.502134,COPERNICUS/S2_SR_HARMONIZED/20200621T103629_20200621T104900_T31TCH,,2020-06-21,20200621T103629_20200621T104900_T31TCH,,20200621T103629_20200621T104900_T31TCH,138.817774509061,66.0672855039468,SENTINEL_2,,,
2.142286,COPERNICUS/S2_SR_HARMONIZED/20200624T104629_20200624T105850_T31TCH,,2020-06-24,20200624T104629_20200624T105850_T31TCH,,20200624T104629_20200624T105850_T31TCH,143.527066559097,67.1013505036518,SENTINEL_2,,,
27.160475,COPERNICUS/S2_SR_HARMONIZED/20200626T104031_20200626T104404_T31TCH,,2020-06-26,20200626T104031_20200626T104404_T31TCH,,20200626T104031_20200626T104404_T31TCH,138.462729157643,65.8540191718301,SENTINEL_2,,,
88.62,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20200629,1.0166494,2020-06-29,1_2_LC08_198030_20200629,,LC08_198030_20200629,133.85528345,64.00605681,LANDSAT_8,OLI_TIRS,198,30
84.252415,COPERNICUS/S2_SR_HARMONIZED/20200629T105031_20200629T105217_T31TCH,,2020-06-29,20200629T105031_20200629T105217_T31TCH,,20200629T105031_20200629T105217_T31TCH,143.268416546204,66.81024698785569,SENTINEL_2,,,
99.756972,COPERNICUS/S2_SR_HARMONIZED/20201002T104759_20201002T105843_T31TCH,,2020-10-02,20201002T104759_20201002T105843_T31TCH,,20201002T104759_20201002T105843_T31TCH,164.761274216537,42.2085413717757,SENTINEL_2,,,
